,0,1,2,3,4,5,6,7
11,162,锐际新能源,12,长安福特,20.80,20.80,/s/127821/,202206
12,163,捷途X70S EV,11,奇瑞汽车,16.98,17.98,//price.16888.com/sr-128832.html,202206
13,164,IQ锐歌,8,上汽通用凯迪拉克,29.77,41.97,/s/128965/,202206
0,1,宏光MINIEV,56605,上汽通用五菱,3.28,9.99,//price.16888.com/sr-128864.html,202207
1,2,宋PLUS新能源,38697,比亚迪,12.98,18.98,/s/129054/,202207
2,3,秦PLUS,30093,比亚迪,7.98,17.98,//price.16888.com/sr-128787.html,202207
3,4,汉,25849,比亚迪,16.58,25.98,/s/129234/,202207
4,5,海豚,21005,比亚迪,9.98,12.98,//price.16888.com/sr-129112.html,202207
5,6,元PLUS,19719,比亚迪,11.58,14.78,/s/128722/,202207
6,7,Model Y,15745,特斯拉中国,24.99,35.49,//price.16888.com/sr-126549.html,202207
7,8,AION Y,12530,广汽埃安,9.98,18.98,/s/128436/,202207
8,9,Model 3,12472,特斯拉中国,23.19,33.95,//price.16888.com/sr-129245.html,202207
9,10,唐新能源,11788,比亚迪,17.98,26.98,/s/129106/,202207
10,11,小蚂蚁,11489,奇瑞新能源,5.99,7.69,//price.16888.com/sr-127868.html,202207
11,12,理想ONE,10422,理想,33.80,33.80,/s/129444/,202207
12,13,QQ冰淇淋,9391,奇瑞新能源,2.99,5.69,//price.16888.com/sr-128954.html,202207
13,14,哪吒V,8967,合众汽车,7.99,12.38,/s/128729/,202207
14,15,东风纳米EX1,8678,东风汽车,4.57,4.57,//price.16888.com/sr-129061.html,202207
15,16,东风风神E70,7556,东风乘用车,14.28,15.38,/s/129443/,202207
16,17,驱逐舰05,7548,比亚迪,7.98,13.68,//price.16888.com/sr-128803.html,202207
17,18,长安Lumin,7412,长安汽车,3.79,6.99,/s/129442/,202207
18,19,欧拉好猫,7313,长城新能源,10.58,13.58,//price.16888.com/sr-129086.html,202207
19,20,零跑C11,6582,零跑汽车,14.88,20.98,/s/128866/,202207
20,21,小鹏P7,6397,小鹏汽车,20.99,33.99,//price.16888.com/sr-129130.html,202207
21,22,ID.4 CROZZ,6270,一汽-大众,19.39,29.86,/s/129301/,202207
22,23,问界M5,6128,AITO 问界,22.98,27.98,//price.16888.com/sr-128626.html,202207
23,24,帝豪L HiP,5586,吉利汽车,8.98,16.88,/s/129618/,202207
24,25,零跑T03,5462,零跑汽车,4.99,6.99,//price.16888.com/sr-129066.html,202207
25,26,吉利几何A,5286,吉利几何,14.38,20.78,/s/129134/,202207
26,27,吉利几何E萤火虫,5171,吉利几何,5.98,8.98,//price.16888.com/sr-129342.html,202207
27,28,ID.4 X,5144,上汽大众,15.99,28.34,/s/128978/,202207
28,29,哪吒U,5070,合众汽车,11.88,15.98,//price.16888.com/sr-127904.html,202207
29,30,AION V,5028,广汽埃安,12.98,19.36,/s/128751/,202207
30,31,极氪001,5022,极氪,25.90,32.90,//price.16888.com/sr-128299.html,202207
31,32,蔚来ES6,4836,蔚来,33.80,39.60,/s/128747/,202207
32,33,大众ID.3,4611,上汽大众,12.99,18.09,//price.16888.com/sr-129110.html,202207
0,51,逸动新能源,2354,长安汽车,8.49,14.99,//price.16888.com/sr-127732.html,202207
1,52,红旗E-QM5,2303,一汽红旗,16.58,23.98,/s/129169/,202207
2,53,宝骏KiWi EV,2276,上汽通用五菱,7.78,11.38,//price.16888.com/sr-127908.html,202207
3,54,风行S50EV,2253,东风风行,15.09,16.99,/s/129156/,202207
4,55,凌宝BOX,2234,吉麦新能源,3.98,6.88,//price.16888.com/sr-128252.html,202207
5,56,雷丁芒果,2091,雷丁,2.98,7.39,/s/129136/,202207
6,57,帕萨特新能源,2048,上汽大众,23.32,24.22,//price.16888.com/sr-128014.html,202207
7,58,枫叶80V,1969,睿蓝汽车,8.98,15.98,/s/129174/,202207
8,59,ID.6 X,1892,上汽大众,25.99,33.89,//price.16888.com/sr-129401.html,202207
9,60,名爵6新能源,1765,上汽集团,14.58,19.98,/s/127961/,202207
10,61,吉利几何C,1757,吉利几何,12.98,20.78,//price.16888.com/sr-129361.html,202207
11,62,奔腾NAT,1709,一汽奔腾,13.98,16.48,/s/129302/,202207
12,63,枫叶60s,1544,睿蓝汽车,9.98,16.38,//price.16888.com/sr-127691.html,202207
13,64,领克06新能源,1540,领克,13.68,15.68,/s/127997/,202207
14,65,小鹏G3,1519,小鹏汽车,16.89,20.19,//price.16888.com/sr-128852.html,202207
15,66,欧拉芭蕾猫,1516,长城新能源,14.98,17.98,/s/129433/,202207
16,67,悦虎,1476,大运汽车,5.68,8.58,//price.16888.com/sr-129376.html,202207
17,68,领克09新能源,1471,领克,28.99,36.29,/s/129587/,202207
18,69,帝豪新能源,1419,吉利新能源,13.58,16.18,//price.16888.com/sr-129014.html,202207
19,70,蔚来ES8,1414,蔚来,49.80,59.80,/s/128999/,202207
20,71,宝马5系新能源,1338,华晨宝马,49.99,54.65,//price.16888.com/sr-128145.html,202207
21,72,蔚来EC6,1328,蔚来,35.80,41.60,/s/129613/,202207
22,73,飞凡ER6,1313,上汽集团,15.58,20.08,//price.16888.com/sr-129194.html,202207
23,74,宝马i3,1278,华晨宝马,35.39,41.39,/s/129139/,202207
24,75,风光MINIEV,1225,东风小康,3.26,5.91,//price.16888.com/sr-129049.html,202207
25,76,创维EV6,1159,创维汽车,10.98,32.98,/s/129160/,202207
26,77,问界M7,1100,AITO 问界,24.98,32.98,//price.16888.com/sr-128285.html,202207
27,78,本田CR-V新能源,1049,东风本田,22.59,26.99,/s/129441/,202207
28,79,魏牌 拿铁DHT-PHEV,1035,长城汽车,22.90,26.30,//price.16888.com/sr-128721.html,202207
29,80,极狐 阿尔法S(ARCFOX αS),1027,北汽新能源,18.98,32.98,/s/129518/,202207
30,81,领克01新能源,1027,领克,19.97,22.78,//price.16888.com/sr-128457.html,202207
31,82,魏牌 摩卡新能源,1025,长城汽车,23.18,23.88,/s/128584/,202207
32,83,思皓爱跑,1014,江汽集团,13.99,19.99,//price.16888.com/sr-128249.html,202207
0,101,华晨新日i03,584,华晨新日,4.39,9.88,//price.16888.com/sr-129215.html,202207
1,102,探岳GTE插电混动,577,一汽-大众,24.29,24.29,/s/128971/,202207
2,103,福特电马,520,长安福特,23.98,36.99,//price.16888.com/sr-128953.html,202207
3,104,红旗E-HS9,488,一汽红旗,50.98,77.98,/s/128135/,202207
4,105,比亚迪e2,479,比亚迪,8.98,14.78,//price.16888.com/sr-128029.html,202207
5,106,奥迪A6L新能源,467,一汽-大众奥迪,0.00,0.00,/s/128417/,202207
6,107,威马EX5,462,威马汽车,16.08,17.98,//price.16888.com/sr-129161.html,202207
7,108,合创Z03,444,合创汽车,13.48,18.28,/s/129157/,202207
8,109,宋MAX新能源,435,比亚迪,14.78,17.48,//price.16888.com/sr-128737.html,202207
9,110,RAV4荣放双擎E+,428,一汽丰田,24.88,29.78,/s/128640/,202207
10,111,上汽大通MAXUS EUNIQ 5,420,上汽大通,16.58,21.28,//price.16888.com/sr-129457.html,202207
11,112,魏牌 拿铁DHT,419,长城汽车,17.98,18.98,/s/128744/,202207
12,113,奔驰EQA,401,北京奔驰,32.20,32.20,//price.16888.com/sr-129404.html,202207
13,114,奔驰EQC,400,北京奔驰,49.19,57.98,/s/129586/,202207
14,115,奔驰EQB,381,北京奔驰,35.20,42.80,//price.16888.com/sr-129306.html,202207
15,116,本田e:NS1,374,东风本田,17.50,21.80,/s/128347/,202207
16,117,威兰达新能源,342,广汽丰田,26.68,30.18,//price.16888.com/sr-128597.html,202207
17,118,奥迪Q2L e-tron,340,一汽-大众奥迪,24.38,24.38,/s/129598/,202207
18,119,奥迪Q5 e-tron,261,上汽奥迪,29.85,43.25,//price.16888.com/sr-129310.html,202207
19,120,沃尔沃XC40新能源,254,沃尔沃亚太,27.99,32.20,/s/129249/,202207
20,121,e:NP1 极湃1,240,广汽本田,17.50,21.80,//price.16888.com/sr-128413.html,202207
21,122,炫界Pro EV,240,凯翼汽车,11.99,17.66,/s/128897/,202207
22,123,远志M1,235,大运汽车,17.88,31.88,//price.16888.com/sr-129402.html,202207
23,124,优优EV,226,开瑞汽车,12.68,13.08,/s/129214/,202207
24,125,起亚K3新能源,200,悦达起亚,16.68,20.68,//price.16888.com/sr-128811.html,202207
25,126,沃尔沃XC60新能源,196,沃尔沃亚太,52.39,60.39,/s/129105/,202207
26,127,大家9,188,上汽大通,25.99,44.99,//price.16888.com/sr-129346.html,202207
27,128,羿,186,江铃集团新能源,11.88,19.98,/s/129183/,202207
28,129,嘉际新能源,161,吉利新能源,14.58,16.88,//price.16888.com/sr-129182.html,202207
29,130,冒险家新能源,156,长安林肯,30.98,34.58,/s/128378/,202207
30,131,易至EV3,150,江铃集团新能源,5.28,6.68,//price.16888.com/sr-128629.html,202207
31,132,e爱丽舍,139,东风新能源,12.98,13.98,/s/129360/,202207
32,133,奥迪e-tron,136,一汽-大众奥迪,54.68,64.88,//price.16888.com/sr-128757.html,202207
0,151,IQ锐歌,44,上汽通用凯迪拉克,29.77,41.97,//price.16888.com/sr-129523.html,202207
1,152,瑞风E3,39,江汽集团,13.99,20.88,/s/129043/,202207
2,153,名图新能源,32,北京现代,17.88,20.38,//price.16888.com/sr-129204.html,202207
3,154,锐际新能源,32,长安福特,20.80,20.80,/s/128880/,202207
4,155,MG4 EV,26,上汽集团,13.98,18.68,//price.16888.com/sr-129316.html,202207
5,156,极狐 阿尔法T(ARCFOX αT),26,北汽新能源,18.58,28.08,/s/127388/,202207
6,157,马自达CX-30 EV,24,长安马自达,15.98,20.18,//price.16888.com/sr-128833.html,202207
7,158,荣威iMAX8新能源,20,上汽集团,19.99,35.98,/s/129097/,202207
8,159,荣威RX5新能源,16,上汽集团,14.79,16.98,//price.16888.com/sr-129315.html,202207
9,160,标致508L新能源,15,东风标致,21.57,22.77,/s/128832/,202207
0,1,Model Y,62169,特斯拉中国,24.99,35.49,//price.16888.com/sr-129112.html,202208
1,2,宏光MINIEV,49119,上汽通用五菱,3.28,9.99,/s/128912/,202208
2,3,宋PLUS新能源,42500,比亚迪,12.98,18.98,//price.16888.com/sr-129054.html,202208
3,4,秦PLUS,35689,比亚迪,7.98,17.98,/s/129217/,202208
4,5,汉,26003,比亚迪,16.58,25.98,//price.16888.com/sr-129234.html,202208
5,6,海豚,23469,比亚迪,9.98,12.98,/s/128722/,202208
6,7,元PLUS,18006,比亚迪,11.58,14.78,//price.16888.com/sr-129064.html,202208
7,8,问界M5,16840,AITO 问界,22.98,27.98,/s/129444/,202208
8,9,Model 3,14796,特斯拉中国,23.19,33.95,//price.16888.com/sr-129002.html,202208
9,10,AION Y,11012,广汽埃安,9.98,18.98,/s/129403/,202208
10,11,唐新能源,10815,比亚迪,17.98,26.98,//price.16888.com/sr-129245.html,202208
11,12,长安Lumin,10783,长安汽车,3.79,6.99,/s/128954/,202208
12,13,哪吒V,10236,合众汽车,7.99,12.38,//price.16888.com/sr-127868.html,202208
13,14,小蚂蚁,10037,奇瑞新能源,5.99,7.69,/s/129169/,202208
14,15,驱逐舰05,8725,比亚迪,7.98,13.68,//price.16888.com/sr-129442.html,202208
15,16,QQ冰淇淋,8616,奇瑞新能源,2.99,5.69,/s/129063/,202208
16,17,ID.4 CROZZ,8178,一汽-大众,19.39,29.86,//price.16888.com/sr-128803.html,202208
17,18,欧拉好猫,8105,长城新能源,10.58,13.58,/s/128441/,202208
18,19,东风风神E70,7410,东风乘用车,14.28,15.38,//price.16888.com/sr-128729.html,202208
19,20,极氪001,7166,极氪,25.90,32.90,/s/129106/,202208
20,21,宝骏KiWi EV,6330,上汽通用五菱,7.78,11.38,//price.16888.com/sr-129587.html,202208
21,22,吉利几何E萤火虫,6320,吉利几何,5.98,8.98,/s/129086/,202208
22,23,帝豪L HiP,6300,吉利汽车,8.98,16.88,//price.16888.com/sr-127934.html,202208
23,24,零跑C11,6277,零跑汽车,14.88,20.98,/s/129210/,202208
24,25,零跑T03,6248,零跑汽车,4.99,6.99,//price.16888.com/sr-129582.html,202208
25,26,吉利几何A,5895,吉利几何,14.38,20.78,/s/128198/,202208
26,27,哪吒U,5781,合众汽车,11.88,15.98,//price.16888.com/sr-128626.html,202208
27,28,小鹏P7,5745,小鹏汽车,20.99,33.99,/s/129618/,202208
28,29,花仙子,5506,江汽集团,5.99,9.09,//price.16888.com/sr-128814.html,202208
29,30,东风纳米EX1,5476,东风汽车,4.57,4.57,/s/129174/,202208
30,31,问界M7,5336,AITO 问界,24.98,32.98,//price.16888.com/sr-127904.html,202208
31,32,理想ONE,4571,理想,33.80,33.80,/s/129084/,202208
32,33,ID.4 X,4561,上汽大众,15.99,28.34,//price.16888.com/sr-128970.html,202208
0,51,小鹏P5,2678,小鹏汽车,15.69,18.89,//price.16888.com/sr-129134.html,202208
1,52,奔驰E级新能源,2338,北京奔驰,52.19,53.86,/s/127908/,202208
2,53,风行S50EV,2301,东风风行,15.09,16.99,//price.16888.com/sr-128895.html,202208
3,54,凌宝BOX,2128,吉麦新能源,3.98,6.88,/s/129301/,202208
4,55,迈腾GTE插电混动,1980,一汽-大众,23.79,25.29,//price.16888.com/sr-129294.html,202208
5,56,大众ID.3,1921,上汽大众,12.99,18.09,/s/128810/,202208
6,57,合创Z03,1899,合创汽车,13.48,18.28,//price.16888.com/sr-129168.html,202208
7,58,魏牌 拿铁DHT-PHEV,1885,长城汽车,22.90,26.30,/s/128978/,202208
8,59,悦虎,1800,大运汽车,5.68,8.58,//price.16888.com/sr-129445.html,202208
9,60,荣威i6 MAX新能源,1796,上汽集团,15.28,25.98,/s/129156/,202208
10,61,比亚迪e2,1783,比亚迪,8.98,14.78,//price.16888.com/sr-127997.html,202208
11,62,宝马iX3,1782,华晨宝马,40.50,44.50,/s/129136/,202208
12,63,海豹,1726,比亚迪,14.98,24.98,//price.16888.com/sr-127767.html,202208
13,64,帝豪新能源,1638,吉利新能源,13.58,16.18,/s/128840/,202208
14,65,雷丁芒果,1637,雷丁,2.98,7.39,//price.16888.com/sr-128145.html,202208
15,66,宝马5系新能源,1591,华晨宝马,49.99,54.65,/s/129223/,202208
16,67,岚图梦想家,1591,岚图汽车,32.99,63.99,//price.16888.com/sr-129117.html,202208
17,68,ID.6 X,1587,上汽大众,25.99,33.89,/s/129518/,202208
18,69,蔚来ES8,1552,蔚来,49.80,59.80,//price.16888.com/sr-128852.html,202208
19,70,东风本田M-NV,1527,东风本田,14.98,15.98,/s/129183/,202208
20,71,奔驰EQE,1440,北京奔驰,47.80,62.70,//price.16888.com/sr-129160.html,202208
21,72,领克01新能源,1438,领克,19.97,22.78,/s/128231/,202208
22,73,途观L新能源,1384,上汽大众,26.11,27.21,//price.16888.com/sr-129302.html,202208
23,74,创维EV6,1350,创维汽车,10.98,32.98,/s/129441/,202208
24,75,岚图FREE,1324,岚图汽车,22.89,26.69,//price.16888.com/sr-129220.html,202208
25,76,小鹏G3,1155,小鹏汽车,16.89,20.19,/s/129139/,202208
26,77,富康ES600,1102,东风新能源,15.38,16.38,//price.16888.com/sr-128721.html,202208
27,78,蔚来EC6,1094,蔚来,35.80,41.60,/s/128867/,202208
28,79,欧拉芭蕾猫,1056,长城新能源,14.98,17.98,//price.16888.com/sr-128029.html,202208
29,80,上汽大通MAXUS EUNIQ 6,1049,上汽大通,15.98,20.28,/s/128640/,202208
30,81,智己L7,1007,智己汽车,29.99,57.88,//price.16888.com/sr-129055.html,202208
31,82,本田CR-V新能源,1007,东风本田,22.59,26.99,/s/129457/,202208
32,83,菱智M5EV,980,东风风行,14.99,19.69,//price.16888.com/sr-129368.html,202208
0,101,华晨新日i03,584,华晨新日,4.39,9.88,//price.16888.com/sr-129215.html,202208
1,102,极狐 阿尔法T(ARCFOX αT),576,北汽新能源,18.58,28.08,/s/128417/,202208
2,103,宋MAX新能源,561,比亚迪,14.78,17.48,//price.16888.com/sr-128501.html,202208
3,104,上汽大通MAXUS EUNIQ 5,528,上汽大通,16.58,21.28,/s/129194/,202208
4,105,红旗E-HS9,519,一汽红旗,50.98,77.98,//price.16888.com/sr-128331.html,202208
5,106,天际ME5,516,天际汽车,13.88,16.99,/s/128999/,202208
6,107,沃尔沃XC60新能源,515,沃尔沃亚太,52.39,60.39,//price.16888.com/sr-128584.html,202208
7,108,奥迪Q4 e-tron,510,一汽-大众奥迪,28.99,36.71,/s/128135/,202208
8,109,极狐 阿尔法S(ARCFOX αS),477,北汽新能源,18.98,32.98,//price.16888.com/sr-129052.html,202208
9,110,Aion LX,447,广汽埃安,28.66,46.96,/s/129585/,202208
10,111,枫叶60s,435,睿蓝汽车,9.98,16.38,//price.16888.com/sr-128328.html,202208
11,112,奥迪A6L新能源,425,一汽-大众奥迪,0.00,0.00,/s/128402/,202208
12,113,比亚迪D1,404,比亚迪,16.08,16.98,//price.16888.com/sr-129461.html,202208
13,114,e:NP1 极湃1,402,广汽本田,17.50,21.80,/s/128971/,202208
14,115,蔚来ES7,398,蔚来,43.80,51.80,//price.16888.com/sr-129306.html,202208
15,116,沃尔沃S90插电式混动,395,沃尔沃亚太,49.99,61.39,/s/129042/,202208
16,117,奔驰EQC,354,北京奔驰,49.19,57.98,//price.16888.com/sr-129310.html,202208
17,118,嘉际新能源,350,吉利新能源,14.58,16.88,/s/129402/,202208
18,119,荣威iMAX8新能源,350,上汽集团,19.99,35.98,//price.16888.com/sr-57330.html,202208
19,120,奥迪Q5 e-tron,338,上汽奥迪,29.85,43.25,/s/129016/,202208
20,121,福特电马,331,长安福特,23.98,36.99,//price.16888.com/sr-128597.html,202208
21,122,炫界Pro EV,309,凯翼汽车,11.99,17.66,/s/128285/,202208
22,123,长安UNI-K 智电iDD,304,长安汽车,18.79,21.59,//price.16888.com/sr-128378.html,202208
23,124,远志M1,279,大运汽车,17.88,31.88,/s/128347/,202208
24,125,羿,275,江铃集团新能源,11.88,19.98,//price.16888.com/sr-129598.html,202208
25,126,元pro,259,比亚迪,9.58,11.38,/s/129182/,202208
26,127,沃尔沃C40,222,沃尔沃亚太,28.90,34.20,//price.16888.com/sr-129433.html,202208
27,128,比亚迪e6,214,比亚迪,0.00,0.00,/s/129023/,202208
28,129,揽胜极光新能源,208,奇瑞捷豹路虎,41.58,42.98,//price.16888.com/sr-129214.html,202208
29,130,沃尔沃XC40新能源,206,沃尔沃亚太,27.99,32.20,/s/129157/,202208
30,131,起亚K3新能源,205,悦达起亚,16.68,20.68,//price.16888.com/sr-128682.html,202208
31,132,RAV4荣放双擎E+,190,一汽丰田,24.88,29.78,/s/128744/,202208
32,133,爱驰U5,180,爱驰汽车,16.69,24.99,//price.16888.com/sr-128811.html,202208
0,151,沃尔沃S60新能源,65,沃尔沃亚太,39.99,46.19,//price.16888.com/sr-128327.html,202208
1,152,阿图柯AIRTREK,61,广汽三菱,19.98,22.98,/s/129581/,202208
2,153,瑞风E3,56,江汽集团,13.99,20.88,//price.16888.com/sr-129105.html,202208
3,154,玛奇朵DHT,52,长城汽车,15.58,16.98,/s/127732/,202208
4,155,广汽本田VE-1,51,广汽本田,15.98,18.68,//price.16888.com/sr-128757.html,202208
5,156,逸动新能源,50,长安汽车,8.49,14.99,/s/129043/,202208
6,157,奕泽E进擎,41,一汽丰田,22.58,25.38,//price.16888.com/sr-128833.html,202208
7,158,斯派卡新能源,34,野马汽车,14.99,16.99,/s/129316/,202208
8,159,名图新能源,18,北京现代,17.88,20.38,//price.16888.com/sr-128627.html,202208
9,160,标致508L新能源,10,东风标致,21.57,22.77,/s/128432/,202208
10,161,锐际新能源,9,长安福特,20.80,20.80,//price.16888.com/sr-128795.html,202208
11,162,马自达CX-30 EV,9,长安马自达,15.98,20.18,/s/129097/,202208
12,163,捷途X70S EV,7,奇瑞汽车,16.98,17.98,//price.16888.com/sr-127821.html,202208
13,164,博瑞新能源,5,吉利新能源,15.58,20.98,/s/128796/,202208
14,165,赛力斯SF5,5,金康赛力斯,21.68,24.68,//price.16888.com/sr-128832.html,202208
0,1,Model Y,51802,特斯拉中国,24.99,35.49,//price.16888.com/sr-129112.html,202209
1,2,宋PLUS新能源,46475,比亚迪,12.98,18.98,/s/128864/,202209
2,3,宏光MINIEV,44711,上汽通用五菱,3.28,9.99,//price.16888.com/sr-129054.html,202209
3,4,秦PLUS,36058,比亚迪,7.98,17.98,/s/128722/,202209
4,5,汉,31497,比亚迪,16.58,25.98,//price.16888.com/sr-129217.html,202209
5,6,Model 3,31333,特斯拉中国,23.19,33.95,/s/126549/,202209
6,7,海豚,24956,比亚迪,9.98,12.98,//price.16888.com/sr-129064.html,202209
7,8,元PLUS,23069,比亚迪,11.58,14.78,/s/129444/,202209
8,9,唐新能源,15058,比亚迪,17.98,26.98,//price.16888.com/sr-129589.html,202209
9,10,AION Y,13408,广汽埃安,9.98,18.98,/s/129403/,202209
10,11,哪吒V,11935,合众汽车,7.99,12.38,//price.16888.com/sr-127868.html,202209
11,12,长安Lumin,11267,长安汽车,3.79,6.99,/s/129130/,202209
12,13,理想L9,10123,理想,42.98,45.98,//price.16888.com/sr-129445.html,202209
13,14,小蚂蚁,9292,奇瑞新能源,5.99,7.69,/s/128369/,202209
14,15,驱逐舰05,9101,比亚迪,7.98,13.68,//price.16888.com/sr-128803.html,202209
15,16,东风风神E70,8692,东风乘用车,14.28,15.38,/s/129066/,202209
16,17,QQ冰淇淋,8650,奇瑞新能源,2.99,5.69,//price.16888.com/sr-129442.html,202209
17,18,极氪001,8276,极氪,25.90,32.90,/s/129582/,202209
18,19,海豹,7473,比亚迪,14.98,24.98,//price.16888.com/sr-128626.html,202209
19,20,欧拉好猫,7099,长城新能源,10.58,13.58,/s/129587/,202209
20,21,吉利几何A,6307,吉利几何,14.38,20.78,//price.16888.com/sr-128729.html,202209
21,22,零跑T03,6080,零跑汽车,4.99,6.99,/s/129063/,202209
22,23,哪吒U,6070,合众汽车,11.88,15.98,//price.16888.com/sr-129106.html,202209
23,24,花仙子,5900,江汽集团,5.99,9.09,/s/128970/,202209
24,25,吉利几何E萤火虫,5714,吉利几何,5.98,8.98,//price.16888.com/sr-129527.html,202209
25,26,问界M5,5352,AITO 问界,22.98,27.98,/s/129061/,202209
26,27,MG4 EV,5272,上汽集团,13.98,18.68,//price.16888.com/sr-127904.html,202209
27,28,启辰D60EV,5205,东风日产,12.98,17.88,/s/128198/,202209
28,29,帝豪L HiP,5000,吉利汽车,8.98,16.88,//price.16888.com/sr-128299.html,202209
29,30,问界M7,4746,AITO 问界,24.98,32.98,/s/129084/,202209
30,31,小鹏P7,4634,小鹏汽车,20.99,33.99,//price.16888.com/sr-129172.html,202209
31,32,红旗E-QM5,4561,一汽红旗,16.58,23.98,/s/128866/,202209
32,33,零跑C11,4398,零跑汽车,14.88,20.98,//price.16888.com/sr-128814.html,202209
0,51,帝豪新能源,2507,吉利新能源,13.58,16.18,//price.16888.com/sr-127691.html,202209
1,52,威马E.5,2498,威马汽车,15.01,21.51,/s/128751/,202209
2,53,奔驰E级新能源,2456,北京奔驰,52.19,53.86,//price.16888.com/sr-129518.html,202209
3,54,富康ES600,2436,东风新能源,15.38,16.38,/s/129134/,202209
4,55,艾瑞泽e,2433,奇瑞新能源,15.24,15.78,//price.16888.com/sr-128810.html,202209
5,56,小鹏P5,2417,小鹏汽车,15.69,18.89,/s/127732/,202209
6,57,悦虎,2398,大运汽车,5.68,8.58,//price.16888.com/sr-129342.html,202209
7,58,凌宝BOX,2208,吉麦新能源,3.98,6.88,/s/128747/,202209
8,59,逸动新能源,2205,长安汽车,8.49,14.99,//price.16888.com/sr-129086.html,202209
9,60,飞凡MARVEL R,2195,上汽集团,21.98,25.98,/s/129604/,202209
10,61,领克01新能源,2126,领克,19.97,22.78,//price.16888.com/sr-129585.html,202209
11,62,迈腾GTE插电混动,1956,一汽-大众,23.79,25.29,/s/129223/,202209
12,63,ID.4 X,1933,上汽大众,15.99,28.34,//price.16888.com/sr-129156.html,202209
13,64,宝马iX3,1926,华晨宝马,40.50,44.50,/s/127767/,202209
14,65,魏牌 拿铁DHT-PHEV,1911,长城汽车,22.90,26.30,//price.16888.com/sr-128436.html,202209
15,66,蔚来ES7,1895,蔚来,43.80,51.80,/s/129613/,202209
16,67,风光MINIEV,1772,东风小康,3.26,5.91,//price.16888.com/sr-128417.html,202209
17,68,创维EV6,1605,创维汽车,10.98,32.98,/s/129014/,202209
18,69,雷丁芒果,1563,雷丁,2.98,7.39,//price.16888.com/sr-129401.html,202209
19,70,长安UNI-K 智电iDD,1526,长安汽车,18.79,21.59,/s/128457/,202209
20,71,蔚来ES8,1412,蔚来,49.80,59.80,//price.16888.com/sr-127961.html,202209
21,72,理想ONE,1408,理想,33.80,33.80,/s/128252/,202209
22,73,宝马5系新能源,1393,华晨宝马,49.99,54.65,//price.16888.com/sr-128231.html,202209
23,74,思皓爱跑,1392,江汽集团,13.99,19.99,/s/129591/,202209
24,75,宋MAX新能源,1380,比亚迪,14.78,17.48,//price.16888.com/sr-129117.html,202209
25,76,岚图梦想家,1354,岚图汽车,32.99,63.99,/s/129500/,202209
26,77,本田CR-V新能源,1354,东风本田,22.59,26.99,//price.16888.com/sr-129160.html,202209
27,78,枫叶60s,1305,睿蓝汽车,9.98,16.38,/s/129433/,202209
28,79,大众ID.3,1298,上汽大众,12.99,18.09,//price.16888.com/sr-129441.html,202209
29,80,风光E3,1266,东风小康,12.98,15.98,/s/57330/,202209
30,81,小鹏G3,1233,小鹏汽车,16.89,20.19,//price.16888.com/sr-129671.html,202209
31,82,奔驰EQE,1226,北京奔驰,47.80,62.70,/s/128565/,202209
32,83,帕萨特新能源,1216,上汽大众,23.32,24.22,//price.16888.com/sr-129586.html,202209
0,101,东风本田M-NV,687,东风本田,14.98,15.98,//price.16888.com/sr-129049.html,202209
1,102,极狐 阿尔法S(ARCFOX αS),667,北汽新能源,18.98,32.98,/s/129262/,202209
2,103,YOUNG光小新,645,电动屋,6.58,8.48,//price.16888.com/sr-129055.html,202209
3,104,探岳GTE插电混动,618,一汽-大众,24.29,24.29,/s/129136/,202209
4,105,华晨新日i03,612,华晨新日,4.39,9.88,//price.16888.com/sr-129461.html,202209
5,106,ID.6 X,610,上汽大众,25.99,33.89,/s/129368/,202209
6,107,荣威iMAX8新能源,579,上汽集团,19.99,35.98,//price.16888.com/sr-129700.html,202209
7,108,零跑C01,561,零跑汽车,13.68,20.88,/s/129361/,202209
8,109,小虎EV,561,小虎汽车,4.19,5.59,//price.16888.com/sr-128867.html,202209
9,110,吉利几何M6,542,吉利几何,14.98,18.98,/s/128584/,202209
10,111,红旗E-HS9,524,一汽红旗,50.98,77.98,//price.16888.com/sr-128135.html,202209
11,112,欧拉芭蕾猫,506,长城新能源,14.98,17.98,/s/129119/,202209
12,113,领克06新能源,470,领克,13.68,15.68,//price.16888.com/sr-129110.html,202209
13,114,哈弗H6新能源,467,长城汽车,15.98,17.38,/s/129194/,202209
14,115,Aion LX,454,广汽埃安,28.66,46.96,//price.16888.com/sr-129220.html,202209
15,116,奥迪A6L新能源,452,一汽-大众奥迪,0.00,0.00,/s/128501/,202209
16,117,荣威i6 MAX新能源,445,上汽集团,15.28,25.98,//price.16888.com/sr-129310.html,202209
17,118,皓影新能源,436,广汽本田,22.59,26.99,/s/128880/,202209
18,119,元pro,434,比亚迪,9.58,11.38,//price.16888.com/sr-129598.html,202209
19,120,沃尔沃XC60新能源,404,沃尔沃亚太,52.39,60.39,/s/129249/,202209
20,121,天际ME5,402,天际汽车,13.88,16.99,//price.16888.com/sr-129184.html,202209
21,122,魏牌 摩卡新能源,358,长城汽车,23.18,23.88,/s/128682/,202209
22,123,威马W6,354,威马汽车,16.98,23.98,//price.16888.com/sr-128769.html,202209
23,124,上汽大通MAXUS EUNIQ 5,351,上汽大通,16.58,21.28,/s/128249/,202209
